,director_name,duration,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,actor_3_name,country,content_rating,budget,actor_2_facebook_likes,imdb_score,movie_facebook_likes
1010,Gary Ross,139.0,303.0,Donald Watkins,11000.0,20389967.0,Action|Biography|Drama|History|War,Matthew McConaughey,Jessica Collins,USA,R,50000000.0,552.0,6.7,10000.0
1012,Stephen Herek,100.0,730.0,Vanessa Ferlito,1000.0,19118247.0,Action|Comedy,Christina Milian,Kelli Garner,USA,PG-13,40000000.0,923.0,5.4,779.0
1013,Jaume Collet-Serra,114.0,655.0,Common,14000.0,26442251.0,Action|Crime|Drama|Thriller,Liam Neeson,Bruce McGill,USA,R,50000000.0,988.0,6.6,15000.0
1017,David Gordon Green,102.0,11000.0,Zooey Deschanel,20000.0,21557240.0,Adventure|Comedy|Fantasy,Natalie Portman,James Franco,USA,R,49900000.0,11000.0,5.6,18000.0
1019,Costa-Gavras,115.0,317.0,Blythe Danner,972.0,10556196.0,Crime|Drama|Thriller,Mia Kirshner,William Atherton,USA,PG-13,50000000.0,713.0,6.2,697.0
1021,Roland Joffé,135.0,2000.0,Robert Duvall,10000.0,10400000.0,Drama|Romance,Gary Oldman,Demi Moore,USA,R,50000000.0,3000.0,5.1,943.0
1022,Doug Liman,108.0,405.0,Ty Burrell,6000.0,9528092.0,Biography|Drama|Thriller,Naomi Watts,Brooke Smith,USA,PG-13,22000000.0,3000.0,6.8,9000.0
1025,William Friedkin,107.0,602.0,Chazz Palminteri,2000.0,9795017.0,Crime|Drama|Thriller,Michael Biehn,Linda Fiorentino,USA,R,50000000.0,979.0,5.1,422.0
1027,Richard LaGravenese,124.0,592.0,Zoey Deutch,1000.0,19445217.0,Drama|Fantasy|Romance,Alden Ehrenreich,Pruitt Taylor Vince,USA,PG-13,60000000.0,852.0,6.2,14000.0
1029,Ben Stiller,102.0,1000.0,Will Ferrell,14000.0,28837115.0,Comedy,Milla Jovovich,Justin Theroux,USA,PG-13,50000000.0,8000.0,4.8,28000.0
1030,George Armitage,88.0,338.0,Andrew Wilson,11000.0,6471394.0,Comedy|Crime,Morgan Freeman,Willie Nelson,USA,PG-13,50000000.0,387.0,4.9,288.0
1031,Mike Nichols,87.0,591.0,Linda Fiorentino,2000.0,6291602.0,Comedy|Sci-Fi,Judy Greer,Garry Shandling,USA,R,50000000.0,602.0,5.6,255.0
1032,Patrick Lussier,104.0,982.0,Billy Burke,12000.0,10706786.0,Action|Fantasy|Thriller,Nicolas Cage,Katy Mixon,USA,R,50000000.0,2000.0,5.5,15000.0
1036,Renny Harlin,104.0,380.0,Gilbert Gottfried,879.0,21413502.0,Action|Adventure|Comedy|Crime|Music|Mystery,Lauren Holly,David Patrick Kelly,USA,R,40000000.0,560.0,6.3,2000.0
1041,Neill Blomkamp,120.0,502.0,Sharlto Copley,20000.0,31569268.0,Action|Crime|Drama|Sci-Fi|Thriller,Hugh Jackman,Jose Pablo Cantillo,USA,R,49000000.0,2000.0,6.9,67000.0
1045,David O. Russell,114.0,393.0,Jamie Kennedy,2000.0,60652036.0,Action|Adventure|Comedy|Drama|War,Judy Greer,Mykelti Williamson,USA,R,48000000.0,490.0,7.1,3000.0
1051,Francis Ford Coppola,123.0,886.0,Bob Hoskins,12000.0,25900000.0,Crime|Drama|Music,Nicolas Cage,Fred Gwynne,USA,R,58000000.0,5000.0,6.5,828.0
1057,Warren Beatty,105.0,327.0,Warren Beatty,678.0,103738726.0,Action|Comedy|Crime|Music|Romance|Thriller,Charlie Korsmo,Seymour Cassel,USA,PG,100000000.0,631.0,6.1,2000.0
1062,Paul Bolger,75.0,677.0,George Carlin,4000.0,15519841.0,Adventure|Animation|Comedy|Family|Fantasy,Sarah Michelle Gellar,Rob Paulsen,USA,PG,47000000.0,769.0,4.5,261.0
1063,Stephen Frears,108.0,77.0,Bronagh Gallagher,8000.0,5600000.0,Drama|Horror|Romance|Thriller,Julia Roberts,George Cole,USA,R,47000000.0,115.0,5.8,616.0
1065,Joe Roth,102.0,135.0,Rainn Wilson,8000.0,93607673.0,Comedy|Romance,Julia Roberts,Larry King,USA,PG-13,48000000.0,973.0,5.7,881.0
1067,Jonathan Frakes,111.0,906.0,Alfre Woodard,1000.0,92001027.0,Action|Adventure|Drama|Sci-Fi|Thriller,LeVar Burton,Jonathan Frakes,USA,PG-13,45000000.0,1000.0,7.6,3000.0
1069,Edward Zwick,116.0,826.0,Matt Damon,18000.0,58918501.0,Action|Drama|Mystery|Thriller|War,Denzel Washington,Scott Glenn,USA,R,46000000.0,13000.0,6.6,975.0
1078,Garry Marshall,113.0,995.0,Raven-Symoné,11000.0,95149435.0,Comedy|Family|Romance,Anne Hathaway,Hector Elizondo,USA,G,40000000.0,1000.0,5.7,1000.0
1080,Joel Schumacher,119.0,551.0,Anthony LaPaglia,821.0,92115211.0,Crime|Drama|Mystery|Thriller,Bradley Whitford,Brad Renfro,USA,PG-13,45000000.0,577.0,6.7,1000.0
1081,Rob Reiner,97.0,760.0,Noel Gugliemi,11000.0,93452056.0,Adventure|Comedy|Drama,Morgan Freeman,Sean Hayes,USA,PG-13,45000000.0,2000.0,7.4,22000.0
1084,Denis Villeneuve,153.0,1000.0,Jake Gyllenhaal,20000.0,60962878.0,Crime|Drama|Mystery|Thriller,Hugh Jackman,Dylan Minnette,USA,R,46000000.0,15000.0,8.1,86000.0
1086,Dean Parisot,102.0,436.0,Enrico Colantoni,25000.0,71423726.0,Adventure|Comedy|Sci-Fi,Alan Rickman,Robin Sachs,USA,PG,45000000.0,724.0,7.3,19000.0
1088,James Bobin,103.0,84.0,Eric Jacobson,970.0,88625922.0,Adventure|Comedy|Family|Musical,Bill Cobbs,Steve Whitmire,USA,PG,45000000.0,91.0,7.1,26000.0
1098,Ron Shelton,135.0,808.0,Cheech Marin,982.0,53854588.0,Comedy|Drama|Romance|Sport,Don Johnson,Rene Russo,USA,R,45000000.0,843.0,6.3,1000.0
1100,Jesse Dylan,95.0,3000.0,Will Ferrell,14000.0,52580895.0,Comedy|Family|Romance|Sport,Josh Hutcherson,Robert Duvall,USA,PG,45000000.0,8000.0,5.6,743.0
1101,Garth Jennings,109.0,651.0,Kelly Macdonald,11000.0,51019112.0,Adventure|Comedy|Sci-Fi,Zooey Deschanel,Thomas Lennon,USA,PG,50000000.0,2000.0,6.8,10000.0
1102,Joel Zwick,93.0,631.0,Nick Zano,1000.0,48114556.0,Comedy|Family|Fantasy|Romance,Dania Ramirez,Alice Greczyn,USA,PG,26000000.0,641.0,4.3,531.0
1104,Frank Coraci,117.0,734.0,Adam Sandler,35000.0,46280507.0,Comedy|Romance,Bella Thorne,Joel McHale,USA,PG-13,40000000.0,11000.0,6.5,12000.0
1108,Oliver Stone,141.0,404.0,Shea Whigham,749.0,47307550.0,Crime|Drama|Thriller,Demián Bichir,Gary Stretch,USA,R,45000000.0,463.0,6.5,28000.0
1109,David R. Ellis,94.0,167.0,Valerie Cruz,550.0,32003620.0,Action|Crime|Thriller,Richard Burgi,Will Beinbrink,USA,PG-13,25000000.0,216.0,6.5,2000.0
1111,John A. Davis,88.0,8000.0,Meryl Streep,12000.0,28133159.0,Adventure|Animation|Comedy|Family|Fantasy,Nicolas Cage,Julia Roberts,USA,PG,50000000.0,11000.0,5.9,593.0
1112,David Lynch,177.0,202.0,Jürgen Prochnow,913.0,27400000.0,Action|Adventure|Sci-Fi,Virginia Madsen,José Ferrer,USA,PG-13,40000000.0,362.0,6.6,11000.0
1113,Julie Taymor,133.0,107.0,T.V. Carpio,5000.0,24343673.0,Drama|Fantasy|Musical|Romance,Jim Sturgess,Robert Clohessy,USA,PG-13,45000000.0,117.0,7.4,14000.0
1117,John Gray,91.0,322.0,Bob Gunton,2000.0,20400913.0,Action|Comedy|Crime|Drama|Thriller,Alexa PenaVega,Keenen Ivory Wayans,USA,R,45000000.0,461.0,5.3,451.0
1119,John Schultz,86.0,553.0,Carter Jenkins,1000.0,25200412.0,Adventure|Comedy|Family|Fantasy|Sci-Fi,Malese Jow,Tim Meadows,USA,PG,45000000.0,701.0,5.4,916.0
1124,Billy Bob Thornton,220.0,820.0,Henry Thomas,13000.0,15527125.0,Drama|Romance|Western,Matt Damon,Sam Shepard,USA,PG-13,57000000.0,861.0,5.8,652.0
1125,Oliver Stone,212.0,805.0,Bob Hoskins,12000.0,13560960.0,Biography|Drama|History,Anthony Hopkins,Joan Allen,USA,R,50000000.0,5000.0,7.1,915.0
1131,Barry Sonnenfeld,74.0,865.0,Janeane Garofalo,11000.0,7262288.0,Comedy|Crime|Thriller,Zooey Deschanel,Omar Epps,USA,PG-13,40000000.0,1000.0,6.5,892.0
1134,George P. Cosmatos,103.0,269.0,Ben Gazzara,849.0,2154540.0,Action|Thriller,Sam Waterston,Nicholas Turturro,USA,R,45000000.0,623.0,4.9,68.0
1135,Oliver Parker,101.0,104.0,Tim McInnerny,219.0,8129455.0,Action|Adventure|Comedy|Crime,Daniel Kaluuya,Togo Igawa,USA,PG,45000000.0,141.0,6.3,17000.0
1137,Ben Affleck,130.0,650.0,Scoot McNairy,1000.0,136019448.0,Biography|Drama|History|Thriller,Clea DuVall,Tate Donovan,USA,R,44500000.0,660.0,7.7,89000.0
1142,Brian Gibson,118.0,643.0,Demi Moore,23000.0,44834712.0,Drama|Thriller,Joseph Gordon-Levitt,Anne Heche,USA,R,44000000.0,2000.0,5.6,353.0
1144,Michael Cimino,325.0,678.0,Sam Waterston,12000.0,1500000.0,Adventure|Drama|Western,Jeff Bridges,Isabelle Huppert,USA,R,44000000.0,849.0,6.8,1000.0
1146,Paul McGuigan,110.0,287.0,Spencer Wilding,11000.0,5773519.0,Drama|Horror|Sci-Fi|Thriller,Daniel Radcliffe,Daniel Mays,USA,PG-13,40000000.0,1000.0,6.0,11000.0
1153,Simon West,93.0,350.0,Tony Goldwyn,26000.0,29113588.0,Action|Crime|Thriller,Jason Statham,Mini Anden,USA,R,40000000.0,956.0,6.6,16000.0
1154,Phil Lord,109.0,839.0,Dax Flame,17000.0,138447667.0,Action|Comedy|Crime,Channing Tatum,Rob Riggle,USA,R,42000000.0,971.0,7.2,39000.0
1159,Paul Feig,123.0,749.0,William Xifaras,975.0,159578352.0,Action|Comedy|Crime,Michael Rapaport,Demián Bichir,USA,R,43000000.0,815.0,6.6,24000.0
1161,Frank Coraci,105.0,491.0,Reggie Lee,4000.0,45290318.0,Action|Comedy|Sport,Salma Hayek,Charice,USA,PG,42000000.0,828.0,6.5,17000.0
1162,Carl Franklin,115.0,505.0,Adam Scott,11000.0,41543207.0,Crime|Drama|Mystery|Thriller,Morgan Freeman,Bruce Davison,USA,PG-13,42000000.0,3000.0,6.3,893.0
1167,Catherine Hardwicke,100.0,913.0,Billy Burke,10000.0,37652565.0,Fantasy|Horror|Mystery|Thriller,Gary Oldman,Virginia Madsen,USA,PG-13,42000000.0,2000.0,5.4,20000.0
1168,John Herzfeld,120.0,808.0,Charlize Theron,22000.0,24375436.0,Action|Crime|Drama|Thriller,Robert De Niro,Kelsey Grammer,USA,R,42000000.0,9000.0,6.1,748.0
1170,Andrew Niccol,122.0,16.0,Jeremy Crutchley,12000.0,24127895.0,Crime|Drama|Thriller,Nicolas Cage,Jared Burke,USA,R,50000000.0,43.0,7.6,10000.0
1172,Julie Anne Robinson,91.0,497.0,Debbie Reynolds,922.0,26404753.0,Action|Comedy|Crime|Romance|Thriller,Fisher Stevens,Patrick Fischler,USA,PG-13,40000000.0,786.0,5.3,19000.0
1173,Evan Goldberg,112.0,365.0,Randall Park,11000.0,6105175.0,Comedy,James Franco,Anders Holm,USA,R,44000000.0,392.0,6.6,50000.0
1181,M. Night Shyamalan,107.0,766.0,Haley Joel Osment,13000.0,293501675.0,Drama|Mystery|Thriller,Bruce Willis,Olivia Williams,USA,PG-13,40000000.0,3000.0,8.1,14000.0
1182,Asger Leth,102.0,54.0,Mandy Gonzalez,107.0,18600911.0,Action|Crime|Thriller,Robert Clohessy,J. Smith-Cameron,USA,PG-13,42000000.0,81.0,6.6,11000.0
1183,David Frankel,100.0,296.0,Kevin Pollak,734.0,7204138.0,Comedy,Joel McHale,JoBeth Williams,USA,PG,41000000.0,574.0,6.2,11000.0
1185,David O. Russell,138.0,14000.0,Christian Bale,34000.0,150117807.0,Crime|Drama,Jennifer Lawrence,Bradley Cooper,USA,R,40000000.0,23000.0,7.3,63000.0
1186,Anne Fletcher,108.0,723.0,Denis O'Hare,16000.0,163947053.0,Comedy|Drama|Romance,Ryan Reynolds,Craig T. Nelson,USA,PG-13,40000000.0,896.0,6.7,10000.0
1188,Robert Zemeckis,108.0,690.0,Jeffrey Weissman,1000.0,118500000.0,Adventure|Comedy|Sci-Fi,Lea Thompson,Thomas F. Wilson,USA,PG,40000000.0,869.0,7.8,12000.0
1190,Sam Taylor-Johnson,129.0,716.0,Luke Grimes,1000.0,166147885.0,Drama|Romance,Jennifer Ehle,Callum Rennie,USA,R,40000000.0,935.0,4.1,101000.0
1191,Robert Rodriguez,84.0,2000.0,Salma Hayek,13000.0,111760631.0,Action|Adventure|Comedy|Family|Sci-Fi,Sylvester Stallone,Alexa PenaVega,USA,PG,38000000.0,4000.0,4.1,681.0
1194,Peter Berg,121.0,127.0,Scott Elrod,480.0,125069696.0,Action|Biography|Drama|Thriller|War,Jerry Ferrara,Dan Bilzerian,USA,R,40000000.0,449.0,7.6,58000.0
1196,James Wan,134.0,336.0,Frances O'Connor,1000.0,102310175.0,Horror|Mystery|Thriller,Javier Botet,Robin Atkin Downes,USA,R,40000000.0,575.0,7.8,40000.0
1197,David Fincher,120.0,81.0,Dustin Fitzsimons,10000.0,96917897.0,Biography|Drama,Andrew Garfield,Marcella Lentz-Pope,USA,PG-13,40000000.0,349.0,7.7,74000.0
1198,Ken Kwapis,129.0,49.0,Sabrina Revelle,97.0,93952276.0,Comedy|Drama|Romance,Carmen Perez,Sachiko Ishida,USA,PG-13,40000000.0,50.0,6.4,12000.0
1199,David Zucker,89.0,807.0,Carmen Electra,2000.0,90703745.0,Comedy,Beau Mirchoff,Regina Hall,USA,PG-13,45000000.0,869.0,5.1,1000.0
1202,Etan Cohen,107.0,723.0,Alison Brie,8000.0,90353764.0,Comedy|Crime,Will Ferrell,Craig T. Nelson,USA,R,40000000.0,2000.0,6.0,14000.0
1203,Francis Ford Coppola,155.0,10000.0,Anthony Hopkins,18000.0,82522790.0,Fantasy|Horror|Romance,Keanu Reeves,Gary Oldman,USA,R,40000000.0,12000.0,7.5,14000.0
1204,Nora Ephron,123.0,923.0,Mary Lynn Rajskub,11000.0,94125426.0,Biography|Drama|Romance,Meryl Streep,Vanessa Ferlito,USA,PG-13,40000000.0,935.0,7.0,13000.0
1205,Brian Helgeland,128.0,898.0,Christopher Meloni,11000.0,95001343.0,Biography|Drama|Sport,Harrison Ford,Nicole Beharie,USA,PG-13,40000000.0,3000.0,7.5,28000.0
1207,Bobby Farrelly,109.0,839.0,Kathleen Turner,13000.0,86208010.0,Comedy,Bill Murray,Rob Riggle,USA,PG-13,35000000.0,899.0,5.7,55000.0
1208,Frank Marshall,120.0,249.0,Bruce Greenwood,23000.0,81593527.0,Adventure|Drama|Family,Paul Walker,Wendy Crewson,USA,PG,40000000.0,984.0,7.3,11000.0
1209,Nancy Meyers,121.0,808.0,Anne Hathaway,22000.0,75274748.0,Comedy|Drama,Robert De Niro,Rene Russo,USA,PG-13,35000000.0,11000.0,7.2,54000.0
1213,Frank Miller,147.0,175.0,Powers Boothe,3000.0,74098862.0,Crime|Thriller,Rosario Dawson,Jason Douglas,USA,R,40000000.0,472.0,8.1,13000.0
1218,John Whitesell,99.0,633.0,Nia Long,17000.0,70163652.0,Comedy|Crime,Chloë Grace Moretz,Marisol Nichols,USA,PG-13,40000000.0,826.0,4.6,663.0
1219,Gore Verbinski,123.0,8000.0,Brad Pitt,24000.0,66808615.0,Adventure|Comedy|Crime|Romance,J.K. Simmons,Julia Roberts,USA,R,34000000.0,11000.0,6.1,2000.0
1220,Angelina Jolie Pitt,137.0,465.0,Jack O'Connell,769.0,115603980.0,Biography|Drama|Sport|War,Finn Wittrock,Alex Russell,USA,PG-13,65000000.0,698.0,7.2,35000.0
1222,Nick Cassavetes,109.0,119.0,Kate Upton,982.0,83906114.0,Comedy|Romance,Don Johnson,David Thornton,USA,PG-13,40000000.0,971.0,6.0,16000.0
1224,Steven Spielberg,142.0,423.0,Mark Rylance,15000.0,72306065.0,Drama|History|Thriller,Tom Hanks,Amy Ryan,USA,PG-13,40000000.0,535.0,7.6,55000.0
1231,Brad Furman,118.0,638.0,Margarita Levieva,11000.0,57981889.0,Crime|Drama|Thriller,Matthew McConaughey,Frances Fisher,USA,R,40000000.0,980.0,7.3,25000.0
1233,Christopher Nolan,130.0,19000.0,Hugh Jackman,23000.0,53082743.0,Drama|Mystery|Sci-Fi|Thriller,Christian Bale,Scarlett Johansson,USA,PG-13,40000000.0,20000.0,8.5,49000.0
1234,Sean Anders,116.0,465.0,Christoph Waltz,18000.0,54414716.0,Comedy|Crime,Kevin Spacey,Lindsay Sloane,USA,R,42000000.0,11000.0,6.3,12000.0
1236,Mel Gibson,139.0,19.0,Dalia Hernández,708.0,50859889.0,Action|Adventure|Drama|Thriller,Rudy Youngblood,Jonathan Brewer,USA,R,40000000.0,78.0,7.8,14000.0
1238,Nimród Antal,107.0,520.0,Alice Braga,2000.0,52000688.0,Action|Adventure|Sci-Fi|Thriller,Topher Grace,Derek Mears,USA,R,40000000.0,1000.0,6.4,17000.0
1239,Ivan Reitman,116.0,204.0,Debra Winger,954.0,49851591.0,Comedy|Crime|Romance,Brian Dennehy,Roscoe Lee Browne,USA,PG,40000000.0,568.0,5.9,263.0
1243,Peter Hedges,105.0,988.0,Odeya Rush,3000.0,51853450.0,Comedy|Drama|Family|Fantasy,Jennifer Garner,Common,USA,PG,25000000.0,2000.0,6.6,11000.0
1244,Paul Weiland,101.0,681.0,Beau Garrett,1000.0,46012734.0,Comedy|Romance,Busy Philipps,Kevin Sussman,USA,PG-13,40000000.0,689.0,5.8,3000.0
1245,Clint Eastwood,134.0,235.0,Steve Schirripa,880.0,47034272.0,Biography|Drama|Music|Musical,Johnny Cannizzaro,Scott Vance,USA,R,40000000.0,413.0,6.9,16000.0
1254,Greg Mottola,109.0,57.0,Nelson Ascencio,176.0,37371385.0,Adventure|Comedy|Sci-Fi,Bobby Lee,Jeremy Owen,USA,R,40000000.0,61.0,7.0,42000.0
1256,Wes Craven,111.0,687.0,Aimee Teegarden,2000.0,38176892.0,Horror|Mystery,Alison Brie,Shenae Grimes-Beech,USA,R,40000000.0,741.0,6.2,26000.0
1261,Steven Quale,92.0,495.0,Jacqueline MacInnes Wood,703.0,42575718.0,Horror,Emma Bell,Courtney B. Vance,USA,R,40000000.0,682.0,5.9,20000.0
1263,Mimi Leder,123.0,754.0,Haley Joel Osment,18000.0,33508922.0,Drama,Kevin Spacey,Angie Dickinson,USA,PG-13,40000000.0,3000.0,7.2,16000.0
1266,Steven Brill,102.0,490.0,Shaun Weiss,1000.0,32853640.0,Comedy|Drama,Lisa Ann Walter,Matt Walsh,USA,PG-13,40000000.0,613.0,5.7,702.0
1267,Seth MacFarlane,136.0,3000.0,Charlize Theron,14000.0,42615685.0,Comedy|Western,Liam Neeson,Seth MacFarlane,USA,R,40000000.0,9000.0,6.1,24000.0
1269,Stephen Daldry,129.0,64.0,Thomas Horn,15000.0,31836745.0,Adventure|Drama|Mystery,Tom Hanks,Stephen Henderson,USA,PG-13,40000000.0,467.0,6.9,39000.0
1272,Christian Duguay,116.0,249.0,Cary-Hiroyuki Tagawa,2000.0,30199105.0,Action|Adventure|Crime|Thriller,Michael Biehn,Anne Archer,USA,R,40000000.0,1000.0,5.7,470.0
1273,Chris Columbus,135.0,715.0,David Fine,3000.0,29077547.0,Drama|Musical|Romance,Rosario Dawson,Jesse L. Martin,USA,PG-13,40000000.0,1000.0,7.0,3000.0
1274,Chuck Russell,107.0,294.0,Jimmy Smits,3000.0,29374178.0,Crime|Drama|Horror|Thriller,Rufus Sewell,Angela Bettis,USA,R,40000000.0,941.0,5.1,394.0
1275,Sam Weisman,90.0,210.0,Valerie Perri,607.0,28535768.0,Comedy,Oliver Hudson,Carlease Burke,USA,PG-13,40000000.0,322.0,5.3,279.0
1279,Pat O'Connor,119.0,903.0,Charlize Theron,18000.0,25178165.0,Drama|Romance,Keanu Reeves,Frank Langella,USA,PG-13,40000000.0,9000.0,6.7,8000.0
1282,Penny Marshall,128.0,353.0,Cliff Robertson,783.0,24332324.0,Comedy|Drama,Ed Begley Jr.,Lillo Brancato,USA,PG-13,40000000.0,754.0,6.1,680.0
1285,Michael Caton-Jones,108.0,616.0,James Franco,22000.0,22433915.0,Crime|Drama|Mystery|Thriller,Robert De Niro,John Doman,USA,R,60000000.0,11000.0,6.2,416.0
1288,Harold Becker,111.0,889.0,Martin Landau,14000.0,20300000.0,Drama|Thriller,Al Pacino,Bridget Fonda,USA,R,40000000.0,940.0,6.2,309.0
1291,Barbet Schroeder,101.0,497.0,Michael Rapaport,12000.0,14942422.0,Action|Crime|Thriller,Nicolas Cage,Philip Baker Hall,USA,R,40000000.0,975.0,5.9,555.0
1292,Stephen Kay,102.0,351.0,Miranda Richardson,13000.0,14967182.0,Action|Crime|Drama|Thriller,Sylvester Stallone,Lauren Lee Smith,USA,R,40000000.0,530.0,5.1,604.0
1294,Elaine May,107.0,572.0,Warren Beatty,636.0,14375181.0,Action|Adventure|Comedy|Music|Thriller,Carol Kane,Isabelle Adjani,USA,PG-13,51000000.0,631.0,4.2,754.0
1295,Wes Anderson,87.0,563.0,Meryl Streep,13000.0,20999103.0,Adventure|Animation|Comedy|Crime|Family,Bill Murray,Helen McCrory,USA,PG,40000000.0,11000.0,7.8,15000.0
1296,Stephen Herek,103.0,311.0,Stockard Channing,11000.0,14448589.0,Comedy|Romance,Angelina Jolie Pitt,James Gammon,USA,PG-13,40000000.0,944.0,5.8,835.0
1297,John Carpenter,99.0,402.0,Michael McKean,782.0,14358033.0,Comedy|Romance|Sci-Fi|Thriller,Richard Epcar,Patricia Heaton,USA,PG-13,40000000.0,658.0,5.9,630.0
1299,Dennie Gordon,91.0,762.0,Bob Saget,976.0,14018364.0,Comedy|Crime|Family|Romance,Mary-Kate Olsen,Riley Smith,USA,PG,30000000.0,799.0,4.8,849.0
1302,Ulu Grosbard,106.0,613.0,Treat Williams,2000.0,13376506.0,Drama,Alexa PenaVega,Jonathan Jackson,USA,PG-13,40000000.0,642.0,6.3,579.0
1305,Paul McGuigan,110.0,287.0,Spencer Wilding,11000.0,5773519.0,Drama|Horror|Sci-Fi|Thriller,Daniel Radcliffe,Daniel Mays,USA,PG-13,40000000.0,1000.0,6.0,11000.0
1309,Mic Rodgers,83.0,485.0,Daniel von Bargen,2000.0,10431220.0,Action|Sci-Fi,Michael Jai White,Xander Berkeley,USA,R,24000000.0,577.0,4.1,401.0
1311,Gary Fleder,102.0,259.0,Mekhi Phifer,1000.0,6114237.0,Drama|Mystery|Sci-Fi|Thriller,Gary Dourdan,Tim Guinee,USA,R,40000000.0,1000.0,6.2,892.0
1316,Marc F. Adler,94.0,379.0,Anne Bancroft,795.0,511920.0,Adventure|Animation|Comedy|Fantasy|Romance,Eric Idle,Kelly Ripa,USA,PG,40000000.0,754.0,4.4,211.0
1320,Iain Softley,107.0,472.0,Fisher Stevens,11000.0,7564000.0,Comedy|Crime|Drama|Thriller,Angelina Jolie Pitt,Lorraine Bracco,USA,PG-13,20000000.0,922.0,6.2,12000.0
1328,Alex Proyas,98.0,380.0,Bai Ling,720.0,50693162.0,Action|Drama|Fantasy,Michael Wincott,David Patrick Kelly,USA,R,23000000.0,581.0,7.6,15000.0
1330,Robert Schwentke,107.0,100.0,Brooklynn Proulx,152.0,63411478.0,Drama|Fantasy|Romance|Sci-Fi,Arliss Howard,Michelle Nolden,USA,PG-13,39000000.0,142.0,7.1,13000.0
1332,Rob Cohen,106.0,4000.0,Vin Diesel,23000.0,144512310.0,Action|Crime|Thriller,Paul Walker,Jordana Brewster,USA,PG-13,38000000.0,14000.0,6.7,14000.0
1333,Tim Burton,87.0,787.0,Catherine O'Hara,940.0,35287788.0,Animation|Comedy|Family|Horror|Sci-Fi,Martin Landau,Atticus Shaffer,USA,PG,39000000.0,925.0,7.0,25000.0
1334,Joss Whedon,119.0,279.0,Sean Maher,2000.0,25335935.0,Action|Adventure|Sci-Fi|Thriller,Adam Baldwin,Michael Hitchcock,USA,PG-13,40000000.0,505.0,8.0,14000.0
1335,Charles S. Dutton,110.0,511.0,Charles S. Dutton,865.0,5881504.0,Biography|Drama|Romance|Sport,Omar Epps,Tim Daly,USA,PG-13,39000000.0,534.0,5.3,177.0
1337,Peter Segal,113.0,785.0,Sylvester Stallone,22000.0,29802761.0,Comedy|Sport,Robert De Niro,Oscar Gale,USA,PG-13,40000000.0,13000.0,6.4,12000.0
1340,Robert Luketic,96.0,954.0,John Michael Higgins,18000.0,88915214.0,Comedy|Romance,Gerard Butler,Eric Winter,USA,R,38000000.0,957.0,6.5,9000.0
1341,Jonathan Lynn,93.0,275.0,Phil Hartman,592.0,30400000.0,Comedy,Austin Pendleton,Max Casella,USA,PG,39000000.0,516.0,5.7,478.0
1342,Robert Rodriguez,100.0,1000.0,Alexa PenaVega,12000.0,85570368.0,Action|Adventure|Comedy|Family|Sci-Fi,Steve Buscemi,Emily Osment,USA,PG,38000000.0,2000.0,5.1,478.0
1345,Francis Lawrence,120.0,1000.0,Christoph Waltz,21000.0,58700247.0,Drama|Romance,Robert Pattinson,James Frain,USA,PG-13,38000000.0,11000.0,6.9,33000.0
1350,David Mirkin,123.0,692.0,Anne Bancroft,931.0,40334024.0,Comedy|Crime|Romance,Sarah Silverman,Jeffrey Jones,USA,PG-13,35000000.0,754.0,6.2,989.0
1351,Andy Fickman,94.0,377.0,Daniella Alonso,598.0,71038190.0,Action|Comedy|Crime,D.B. Woodside,Eduardo Verástegui,USA,PG,30000000.0,557.0,4.4,8000.0
1352,Luis Mandoki,102.0,280.0,Shirley Knight,308.0,24044532.0,Drama|Romance,Sonia Braga,Kari Matchett,USA,R,38000000.0,285.0,5.6,689.0
1353,John Pasquin,98.0,466.0,Ken Marino,854.0,22770864.0,Comedy|Drama,Jim Belushi,Kelly Lynch,USA,PG,38000000.0,543.0,5.5,168.0
1355,Michael Apted,118.0,182.0,Paul Guilfoyle,24000.0,17305211.0,Crime|Drama|Mystery|Thriller,J.K. Simmons,Bill Nunn,USA,R,38000000.0,210.0,6.1,352.0
1357,Lee Daniels,109.0,736.0,Gabourey Sidibe,940.0,47536959.0,Drama,Mo'Nique,Mariah Carey,USA,R,10000000.0,906.0,7.3,12000.0
1358,Ridley Scott,129.0,982.0,Jason Marsden,12000.0,10300000.0,Adventure|Drama,Jeff Bridges,Ethan Embry,USA,PG-13,38000000.0,1000.0,6.6,911.0
1359,John Carpenter,109.0,145.0,Richard Masur,957.0,13782838.0,Horror|Mystery|Sci-Fi,Wilford Brimley,David Clennon,USA,R,15000000.0,163.0,8.2,23000.0
1360,David Twohy,127.0,904.0,Nolan Gerard Funk,14000.0,41997790.0,Action|Sci-Fi|Thriller,Vin Diesel,Bokeem Woodbine,USA,R,38000000.0,924.0,6.4,39000.0
1361,Jeb Stuart,118.0,12.0,Claudia Stedelin,37.0,6482195.0,Crime|Mystery|Thriller,Gregory Scott Cummins,Ted Markland,USA,R,37000000.0,12.0,6.4,389.0
1362,Steve Miner,110.0,427.0,Usher Raymond,1000.0,623374.0,Action|Adventure|Drama|Thriller|Western,Tom Skerritt,Leonor Varela,USA,PG-13,38000000.0,569.0,5.2,474.0
